artist,date,rank,title,weeks
Zara Larsson,2017-04-08,26,So Good,26
Adele,2017-04-08,27,25,1
Chance The Rapper,2017-04-08,28,Coloring Book,8
Pitbull,2017-04-08,29,Climate Change,29
Keith Urban,2017-04-08,30,Ripcord,4
The Chainsmokers,2017-04-08,31,Collage,6
Ariana Grande,2017-04-08,32,Dangerous Woman,2
Chuck Berry,2017-04-08,33,Chuck Berry: The Definitive Collection,33
J. Cole,2017-04-08,34,4 Your Eyez Only,1
Ed Sheeran,2017-04-08,35,X,1
Rae Sremmurd,2017-04-08,36,Sremmlife 2,4
Soundtrack,2017-04-08,37,Sing,8
Chris Stapleton,2017-04-08,38,Traveller,1
Tedeschi Trucks Band,2017-04-08,39,Live From The Fox Oakland,39
Little Big Town,2017-04-08,40,The Breaker,4
Panic! At The Disco,2017-04-08,41,Death Of A Bachelor,1
Florida Georgia Line,2017-04-08,42,Dig Your Roots,2
Soundtrack,2017-04-08,43,La La Land,2
Lady GaGa,2017-04-08,44,Joanne,1
Various Artists,2017-04-08,45,Now 61,5
James Arthur,2017-04-08,46,Back From The Edge,45
Soundtrack,2017-04-08,47,Suicide Squad - The Album,1
Shawn Mendes,2017-04-08,48,Illuminate,1
Various Artists,2017-04-08,49,Epic Lit,27
Drake,2017-04-08,50,Take Care,1
Childish Gambino,2017-04-08,51,"Awaken, My Love!",5
The Weeknd,2017-04-08,52,Beauty Behind The Madness,1
Kehlani,2017-04-08,53,SweetSexySavage,3
Brett Young,2017-04-08,54,Brett Young,18
21 Savage,2017-04-08,55,Savage Mode,23
Brantley Gilbert,2017-04-08,56,The Devil Don't Sleep,2
Kanye West,2017-04-08,57,The Life Of Pablo,1
Sam Hunt,2017-04-08,58,Montevallo,3
Bryson Tiller,2017-04-08,59,T R A P S O U L,8
Thomas Rhett,2017-04-08,60,Tangled Up,6
Jon Pardi,2017-04-08,61,California Sunrise,11
6Lack,2017-04-08,62,Free 6lack,54
Twenty One Pilots,2017-04-08,63,Vessel,21
Milky Chance,2017-04-08,64,Blossom,64
NAV,2017-04-08,65,Nav,24
Drake,2017-04-08,66,If You're Reading This It's Too Late,1
Luke Bryan,2017-04-08,67,Kill The Lights,1
Beyoncé,2017-04-08,68,Lemonade,1
J. Cole,2017-04-08,69,2014 Forest Hills Drive,1
Marian Hill,2017-04-08,70,Act One,42
PnB Rock,2017-04-08,71,Gttm: Goin Thru The Motions,28
Drake,2017-04-08,72,Nothing Was The Same,1
Jon Bellion,2017-04-08,73,The Human Condition,5
Justin Bieber,2017-04-08,74,Purpose,1
Josh Turner,2017-04-08,75,Deep South,18
Blake Shelton,2017-04-08,76,If I'm Honest,3
Sia,2017-04-08,77,This Is Acting,4
Bruno Mars,2017-04-08,78,Doo-wops & Hooligans,3
Lil Uzi Vert,2017-04-08,79,Lil Uzi Vert Vs. The World,37
Gary Clark Jr.,2017-04-08,80,Live North America 2016,80
Kxm,2017-04-08,81,Scatterbrain,81
Kevin Gates,2017-04-08,82,Islah,2
Alison Krauss,2017-04-08,83,Windy City,9
Kendrick Lamar,2017-04-08,84,"Good Kid, M.A.A.D City",2
Eminem,2017-04-08,85,The Eminem Show,12
Queen,2017-04-08,86,Greatest Hits I Ii & Iii: The Platinum Collection,72
Bob Marley,2017-04-08,87,Legend: The Best Of Bob Marley And The Wailers,5
Reba McEntire,2017-04-08,88,Sing It Now: Songs Of Faith & Hope,4
Soundtrack,2017-04-08,89,The Flash: Music From The Special Episode: Duet (ep),89
Alessia Cara,2017-04-08,90,Know-it-all,9
Tennis,2017-04-08,91,Yours Conditionally,91
Future,2017-04-08,92,DS2,1
Jason Aldean,2017-04-08,93,They Don't Know,1
Gucci Mane,2017-04-08,94,The Return Of East Atlanta Santa,16
The Lumineers,2017-04-08,95,Cleopatra,1
G-Eazy,2017-04-08,96,When It's Dark Out,5
Melanie Martinez,2017-04-08,97,Cry Baby,6
Halsey,2017-04-08,98,Badlands,2
Adele,2017-04-08,99,21,1
Real Estate,2017-04-08,100,In Mind,100
Ed Sheeran,2017-04-01,1,Divide,1
Metallica,2017-04-01,2,Hardwired...To Self-Destruct,1
Soundtrack,2017-04-01,3,Beauty And The Beast (2017),3
Bruno Mars,2017-04-01,4,24K Magic,2
Soundtrack,2017-04-01,5,Moana,2
Future,2017-04-01,6,Future,1
The Weeknd,2017-04-01,7,Starboy,1
Migos,2017-04-01,8,Culture,1
Future,2017-04-01,9,HNDRXX,1
Soundtrack,2017-04-01,10,Trolls,3
Big Sean,2017-04-01,11,I Decided,1
Post Malone,2017-04-01,12,Stoney,6
Khalid,2017-04-01,13,American Teen,9
Original Broadway Cast Recording,2017-04-01,14,Hamilton: An American Musical,3
Soundtrack,2017-04-01,15,Fifty Shades Darker,1
Drake,2017-04-01,16,Views,1
Various Artists,2017-04-01,17,"The Rca-list, Volume 4",10
Josh Turner,2017-04-01,18,Deep South,18
Rihanna,2017-04-01,19,ANTI,1
The Shins,2017-04-01,20,Heartworms,20
Twenty One Pilots,2017-04-01,21,Blurryface,1
Travis Scott,2017-04-01,22,Birds In The Trap Sing McKnight,1
Adele,2017-04-01,23,25,1
Chance The Rapper,2017-04-01,24,Coloring Book,8
Soundtrack,2017-04-01,25,La La Land,2
Ed Sheeran,2017-04-01,26,X,1
Rae Sremmurd,2017-04-01,27,Sremmlife 2,4
The Chainsmokers,2017-04-01,28,Collage,6
J. Cole,2017-04-01,29,4 Your Eyez Only,1
Ariana Grande,2017-04-01,30,Dangerous Woman,2
Little Big Town,2017-04-01,31,The Breaker,4
Chris Stapleton,2017-04-01,32,Traveller,1
Panic! At The Disco,2017-04-01,33,Death Of A Bachelor,1
Various Artists,2017-04-01,34,Now 61,5
Keith Urban,2017-04-01,35,Ripcord,4
Lady GaGa,2017-04-01,36,Joanne,1
Soundtrack,2017-04-01,37,Suicide Squad - The Album,1
Various Artists,2017-04-01,38,Epic Lit,27
NAV,2017-04-01,39,Nav,24
Kehlani,2017-04-01,40,SweetSexySavage,3
Shawn Mendes,2017-04-01,41,Illuminate,1
Florida Georgia Line,2017-04-01,42,Dig Your Roots,2
Childish Gambino,2017-04-01,43,"Awaken, My Love!",5
21 Savage,2017-04-01,44,Savage Mode,23
James Arthur,2017-04-01,45,Back From The Edge,45
The Weeknd,2017-04-01,46,Beauty Behind The Madness,1
Bryson Tiller,2017-04-01,47,T R A P S O U L,8
Kanye West,2017-04-01,48,The Life Of Pablo,1
Thomas Rhett,2017-04-01,49,Tangled Up,6
Brantley Gilbert,2017-04-01,50,The Devil Don't Sleep,2
Beyoncé,2017-04-01,51,Lemonade,1
Sam Hunt,2017-04-01,52,Montevallo,3
Twenty One Pilots,2017-04-01,53,Vessel,21
6Lack,2017-04-01,54,Free 6lack,54
Soundtrack,2017-04-01,55,Sing,8
Marian Hill,2017-04-01,56,Act One,42
J. Cole,2017-04-01,57,2014 Forest Hills Drive,1
Jon Bellion,2017-04-01,58,The Human Condition,5
Brett Young,2017-04-01,59,Brett Young,18
Jon Pardi,2017-04-01,60,California Sunrise,11
PnB Rock,2017-04-01,61,Gttm: Goin Thru The Motions,28
Reba McEntire,2017-04-01,62,Sing It Now: Songs Of Faith & Hope,4
Justin Bieber,2017-04-01,63,Purpose,1
Sia,2017-04-01,64,This Is Acting,4
Soundtrack,2017-04-01,65,"Nashville: The Music Of Nashville: Season 5, Volume 1",65
Bruno Mars,2017-04-01,66,Doo-wops & Hooligans,3
Alison Krauss,2017-04-01,67,Windy City,9
Drake,2017-04-01,68,Take Care,1
Blake Shelton,2017-04-01,69,If I'm Honest,3
Lil Uzi Vert,2017-04-01,70,Lil Uzi Vert Vs. The World,37
Luke Bryan,2017-04-01,71,Kill The Lights,1
Kevin Gates,2017-04-01,72,Islah,2
Frank Ocean,2017-04-01,73,Blonde,1
Kendrick Lamar,2017-04-01,74,"Good Kid, M.A.A.D City",2
Eminem,2017-04-01,75,The Eminem Show,12
Bob Marley,2017-04-01,76,Legend: The Best Of Bob Marley And The Wailers,5
The Lumineers,2017-04-01,77,Cleopatra,1
Alessia Cara,2017-04-01,78,Know-it-all,9
Drake,2017-04-01,79,If You're Reading This It's Too Late,1
Gucci Mane,2017-04-01,80,The Return Of East Atlanta Santa,16
Ed Sheeran,2017-04-01,81,+,5
Future,2017-04-01,82,DS2,1
Jason Aldean,2017-04-01,83,They Don't Know,1
Soundtrack,2017-04-01,84,The Shack,42
Melanie Martinez,2017-04-01,85,Cry Baby,6
Adele,2017-04-01,86,21,1
G-Eazy,2017-04-01,87,When It's Dark Out,5
Fleetwood Mac,2017-04-01,88,Rumours,11
Michael Jackson,2017-04-01,89,Thriller,45
Halsey,2017-04-01,90,Badlands,2
2pac,2017-04-01,91,Greatest Hits,61
Prince,2017-04-01,92,4Ever,33
Aaron Watson,2017-04-01,93,Vaquero,10
Train,2017-04-01,94,A Girl A Bottle A Boat,8
Soundtrack,2017-04-01,95,Guardians Of The Galaxy: Awesome Mix Volume 1,1
Jerry Garcia,2017-04-01,96,"Garcialive, Volume Eight: November 23rd, 1991, Bradley Center",96
A Boogie Wit Da Hoodie,2017-04-01,97,Artist,70
Journey,2017-04-01,98,Greatest Hits,18
Lorde,2017-04-01,99,Pure Heroine,3
Drake,2017-04-01,100,Nothing Was The Same,1
