artist,date,rank,title,weeks
Demi Lovato,2018-02-10,78,Tell Me You Love Me,53
Ozuna X Cardi B,2018-02-10,79,La Modelo,59
Lil Skies,2018-02-10,80,Red Roses,69
Zac Efron,2018-02-10,81,Rewrite The Stars,70
Post Malone,2018-02-10,82,Candy Paint,58
Migos,2018-02-10,83,Higher We Go (intro),83
Kelsea Ballerini,2018-02-10,84,Legends,79
Migos,2018-02-10,85,Auto Pilot,85
Kodak Black,2018-02-10,86,Codeine Dreaming,52
Migos,2018-02-10,87,Emoji A Chain,87
P!nk,2018-02-10,88,Beautiful Trauma,88
Eric Church,2018-02-10,89,Round Here Buzz,56
The Chainsmokers,2018-02-10,90,Sick Boy,65
Ybn Nahmir,2018-02-10,91,Rubbin Off The Paint,46
Ozuna,2018-02-10,92,El Farsante,92
Dua Lipa,2018-02-10,93,IDGAF,92
Luke Bryan,2018-02-10,94,Most People Are Good,94
Becky G,2018-02-10,95,Mayores,74
Migos,2018-02-10,96,CC,96
Sofi Tukker,2018-02-10,97,Best Friend,81
BTS,2018-02-10,98,Mic Drop,28
Jay Rock,2018-02-10,99,King's Dead,83
Maluma,2018-02-10,100,Corazón,87
Camila Cabello,2018-01-27,1,Havana,1
Ed Sheeran,2018-01-27,2,Perfect,1
Post Malone,2018-01-27,3,Rockstar,1
Bruno Mars,2018-01-27,4,Finesse,3
Halsey,2018-01-27,5,Bad At Love,5
Imagine Dragons,2018-01-27,6,Thunder,4
G-Eazy,2018-01-27,7,No Limit,5
Dua Lipa,2018-01-27,8,New Rules,8
Sam Smith,2018-01-27,9,Too Good At Goodbyes,4
Migos,2018-01-27,10,Motor Sport,6
Lil Pump,2018-01-27,11,Gucci Gang,3
Kendrick Lamar,2018-01-27,12,Love.,12
6ix9ine,2018-01-27,13,Gummo,12
NF,2018-01-27,14,Let You Down,14
G-Eazy,2018-01-27,15,Him & I,15
Cardi B,2018-01-27,16,Bartier Cardi,14
Bebe Rexha,2018-01-27,17,Meant To Be,17
Taylor Swift,2018-01-27,18,End Game,18
Cardi B,2018-01-27,19,Bodak Yellow (Money Moves),1
Post Malone,2018-01-27,20,I Fall Apart,16
Ed Sheeran,2018-01-27,21,Shape Of You,1
Charlie Puth,2018-01-27,22,How Long,22
Portugal. The Man,2018-01-27,23,Feel It Still,4
Gucci Mane,2018-01-27,24,I Get The Bag,11
Selena Gomez,2018-01-27,25,Wolves,20
Imagine Dragons,2018-01-27,26,Believer,4
A$AP Ferg,2018-01-27,27,Plain Jane,26
Demi Lovato,2018-01-27,28,Sorry Not Sorry,6
Justin Timberlake,2018-01-27,29,Filthy,9
Camila Cabello,2018-01-27,30,Never Be The Same,30
Maroon 5,2018-01-27,31,What Lovers Do,9
Khalid,2018-01-27,32,Young Dumb & Broke,22
Miguel,2018-01-27,33,Sky Walker,31
Eminem,2018-01-27,34,River,11
Thomas Rhett,2018-01-27,35,Marry Me,35
Kodak Black,2018-01-27,36,Roll In Peace,36
Lil Uzi Vert,2018-01-27,37,The Way Life Goes,24
21 Savage,2018-01-27,38,Bank Account,12
J. Balvin,2018-01-27,39,Mi Gente,3
N*E*R*D,2018-01-27,40,Lemon,40
Max,2018-01-27,41,Lights Down Low,41
Hailee Steinfeld,2018-01-27,42,Let Me Go,40
Offset,2018-01-27,43,Ric Flair Drip,43
Charlie Puth,2018-01-27,44,Attention,5
Logic,2018-01-27,45,1-800-273-8255,3
SZA,2018-01-27,46,The Weekend,29
Carrie Underwood,2018-01-27,47,The Champion,47
French Montana,2018-01-27,48,Unforgettable,3
Russell Dickerson,2018-01-27,49,Yours,49
Marshmello,2018-01-27,50,Silence,30
Chris Brown,2018-01-27,51,Pills And Automobiles,46
Brett Young,2018-01-27,52,Like I Loved You,46
Drake,2018-02-03,1,God's Plan,1
Kendrick Lamar,2018-01-27,53,All The Stars,43
Macklemore,2018-01-27,54,Good Old Days,54
Lil Skies,2018-01-27,55,Nowadays,55
Eric Church,2018-01-27,56,Round Here Buzz,56
Luis Fonsi,2018-01-27,57,Échame La Culpa,47
Ed Sheeran,2018-02-03,2,Perfect,1
Camila Cabello,2018-02-03,3,Havana,1
Post Malone,2018-02-03,4,Rockstar,1
Bruno Mars,2018-02-03,5,Finesse,3
Halsey,2018-02-03,6,Bad At Love,5
Drake,2018-02-03,7,Diplomatic Immunity,7
Keala Settle,2018-01-27,58,This Is Me,58
Old Dominion,2018-01-27,59,Written In The Sand,59
Migos,2018-01-27,60,Stir Fry,60
Chris Young,2018-01-27,61,Losing Sleep,61
Ybn Nahmir,2018-01-27,62,Rubbin Off The Paint,46
Kodak Black,2018-01-27,63,Codeine Dreaming,52
Dua Lipa,2018-02-03,8,New Rules,8
Imagine Dragons,2018-02-03,9,Thunder,4
G-Eazy,2018-02-03,10,No Limit,5
Migos,2018-02-03,11,Motor Sport,6
Bebe Rexha,2018-02-03,12,Meant To Be,12
Sam Smith,2018-02-03,13,Too Good At Goodbyes,4
6ix9ine,2018-01-27,64,Keke,64
Lanco,2018-01-27,65,Greatest Love Story,45
Famous Dex,2018-01-27,66,Pick It Up,66
Ozuna X Cardi B,2018-01-27,67,La Modelo,59
Walker Hayes,2018-01-27,68,You Broke Up With Me,67
Lil Skies,2018-01-27,69,Red Roses,69
NF,2018-02-03,14,Let You Down,14
Kendrick Lamar,2018-02-03,15,Love.,12
G-Eazy,2018-02-03,16,Him & I,15
Lil Pump,2018-02-03,17,Gucci Gang,3
6ix9ine,2018-02-03,18,Gummo,12
Post Malone,2018-02-03,19,I Fall Apart,16
Zac Efron,2018-01-27,70,Rewrite The Stars,70
YoungBoy Never Broke Again,2018-01-27,71,Outside Today,71
Demi Lovato,2018-01-27,72,Tell Me You Love Me,53
6ix9ine,2018-01-27,73,Kooda,50
Post Malone,2018-01-27,74,Candy Paint,58
Lil Xan,2018-01-27,75,Betrayed,67
Cardi B,2018-02-03,20,Bartier Cardi,14
Charlie Puth,2018-02-03,21,How Long,21
Ed Sheeran,2018-02-03,22,Shape Of You,1
Cardi B,2018-02-03,23,Bodak Yellow (Money Moves),1
Gucci Mane,2018-02-03,24,I Get The Bag,11
Portugal. The Man,2018-02-03,25,Feel It Still,4
Kane Brown,2018-01-27,76,Heaven,70
Walk The Moon,2018-01-27,77,One Foot,77
YoungBoy Never Broke Again,2018-01-27,78,No Smoke,73
BTS,2018-01-27,79,Mic Drop,28
Troye Sivan,2018-01-27,80,My My My!,80
Sofi Tukker,2018-01-27,81,Best Friend,81
Selena Gomez,2018-02-03,26,Wolves,20
A$AP Ferg,2018-02-03,27,Plain Jane,26
Imagine Dragons,2018-02-03,28,Believer,4
Miguel,2018-02-03,29,Sky Walker,29
Taylor Swift,2018-02-03,30,End Game,18
Kodak Black,2018-02-03,31,Roll In Peace,31
Blake Shelton,2018-01-27,82,I'll Name The Dogs,56
Scotty McCreery,2018-01-27,83,Five More Minutes,77
Dan + Shay,2018-01-27,84,Tequila,84
Kelsea Ballerini,2018-01-27,85,Legends,79
Quavo,2018-01-27,86,Ice Tray,74
Maluma,2018-01-27,87,Corazón,87
Demi Lovato,2018-02-03,32,Sorry Not Sorry,6
Justin Timberlake,2018-02-03,33,Filthy,9
Eminem,2018-02-03,34,River,11
Khalid,2018-02-03,35,Young Dumb & Broke,22
Thomas Rhett,2018-02-03,36,Marry Me,35
Camila Cabello,2018-02-03,37,Never Be The Same,30
Devin Dawson,2018-01-27,88,All On Me,81
Hugh Jackman,2018-01-27,89,The Greatest Show,88
Lil Baby,2018-01-27,90,My Dawg,71
Jay Rock,2018-01-27,91,King's Dead,91
Dua Lipa,2018-01-27,92,IDGAF,92
Becky G,2018-01-27,93,Mayores,74
Max,2018-02-03,38,Lights Down Low,38
Offset,2018-02-03,39,Ric Flair Drip,39
N*E*R*D,2018-02-03,40,Lemon,40
Maroon 5,2018-02-03,41,What Lovers Do,9
Lil Uzi Vert,2018-02-03,42,The Way Life Goes,24
6ix9ine,2018-02-03,43,Keke,43
Chris Stapleton,2018-01-27,94,Broken Halos,90
Farruko,2018-01-27,95,Krippy Kush,75
Taylor Swift,2018-01-27,96,...Ready For It?,4
Loren Allred,2018-01-27,97,Never Enough,88
Enrique Iglesias,2018-01-27,98,El Baño,98
P!nk,2018-01-27,99,Beautiful Trauma,95
Keith Urban,2018-01-27,100,Female,69
J. Balvin,2018-02-03,44,Mi Gente,3
Hailee Steinfeld,2018-02-03,45,Let Me Go,40
Logic,2018-02-03,46,1-800-273-8255,3
21 Savage,2018-02-03,47,Bank Account,12
Charlie Puth,2018-02-03,48,Attention,5
Russell Dickerson,2018-02-03,49,Yours,49
French Montana,2018-02-03,50,Unforgettable,3
YoungBoy Never Broke Again,2018-02-03,51,Outside Today,51
Migos,2018-02-03,52,Stir Fry,52
Chris Brown,2018-02-03,53,Pills And Automobiles,46
Kendrick Lamar,2018-02-03,54,All The Stars,43
Macklemore,2018-02-03,55,Good Old Days,54
Bazzi,2018-02-03,56,Mine,56
Lil Skies,2018-02-03,57,Nowadays,55
Famous Dex,2018-02-03,58,Pick It Up,58
Lanco,2018-02-03,59,Greatest Love Story,45
Old Dominion,2018-02-03,60,Written In The Sand,59
YoungBoy Never Broke Again,2018-02-03,61,No Smoke,61
Chris Young,2018-02-03,62,Losing Sleep,61
Brett Young,2018-02-03,63,Like I Loved You,46
Scotty McCreery,2018-02-03,64,Five More Minutes,64
The Chainsmokers,2018-02-03,65,Sick Boy,65
Keala Settle,2018-02-03,66,This Is Me,58
Kane Brown,2018-02-03,67,Heaven,67
Luis Fonsi,2018-02-03,68,Échame La Culpa,47
Ybn Nahmir,2018-02-03,69,Rubbin Off The Paint,46
Walker Hayes,2018-02-03,70,You Broke Up With Me,67
Justin Timberlake,2018-02-03,71,Supplies,71
Kodak Black,2018-02-03,72,Codeine Dreaming,52
Lil Xan,2018-02-03,73,Betrayed,67
Lil Skies,2018-02-03,74,Red Roses,69
Walk The Moon,2018-02-03,75,One Foot,75
Ozuna X Cardi B,2018-02-03,76,La Modelo,59
Zac Efron,2018-02-03,77,Rewrite The Stars,70
Post Malone,2018-02-03,78,Candy Paint,58
Demi Lovato,2018-02-03,79,Tell Me You Love Me,53
Eric Church,2018-02-03,80,Round Here Buzz,56
Devin Dawson,2018-02-03,81,All On Me,81
NF,2018-02-03,82,No Name,82
Jay Rock,2018-02-03,83,King's Dead,83
BTS,2018-02-03,84,Mic Drop,28
Chris Stapleton,2018-02-03,85,Broken Halos,85
6ix9ine,2018-02-03,86,Kooda,50
Kelsea Ballerini,2018-02-03,87,Legends,79
Maroon 5,2018-02-03,88,Wait,88
Sofi Tukker,2018-02-03,89,Best Friend,81
Quavo,2018-02-03,90,Ice Tray,74
P!nk,2018-02-03,91,Beautiful Trauma,91
Dua Lipa,2018-02-03,92,IDGAF,92
Maluma,2018-02-03,93,Corazón,87
Becky G,2018-02-03,94,Mayores,74
Hugh Jackman,2018-02-03,95,The Greatest Show,88
Loren Allred,2018-02-03,96,Never Enough,88
Lil Baby,2018-02-03,97,My Dawg,71
Blake Shelton,2018-02-03,98,I'll Name The Dogs,56
Plies,2018-02-03,99,Rock,99
Keith Urban,2018-02-03,100,Female,69
Ed Sheeran,2018-01-20,1,Perfect,1
Camila Cabello,2018-01-20,2,Havana,2
Bruno Mars,2018-01-20,3,Finesse,3
Post Malone,2018-01-20,4,Rockstar,1
G-Eazy,2018-01-20,5,No Limit,5
Imagine Dragons,2018-01-20,6,Thunder,4
Halsey,2018-01-20,7,Bad At Love,6
Sam Smith,2018-01-20,8,Too Good At Goodbyes,4
Justin Timberlake,2018-01-20,9,Filthy,9
Migos,2018-01-20,10,Motor Sport,6
Dua Lipa,2018-01-20,11,New Rules,11
Lil Pump,2018-01-20,12,Gucci Gang,3
Kendrick Lamar,2018-01-20,13,Love.,13
Cardi B,2018-01-20,14,Bartier Cardi,14
NF,2018-01-20,15,Let You Down,15
G-Eazy,2018-01-20,16,Him & I,15
Cardi B,2018-01-20,17,Bodak Yellow (Money Moves),1
Bebe Rexha,2018-01-20,18,Meant To Be,18
6ix9ine,2018-01-20,19,Gummo,12
Portugal. The Man,2018-01-20,20,Feel It Still,4
Demi Lovato,2018-01-20,21,Sorry Not Sorry,6
Ed Sheeran,2018-01-20,22,Shape Of You,1
Charlie Puth,2018-01-20,23,How Long,23
Selena Gomez,2018-01-20,24,Wolves,20
Gucci Mane,2018-01-20,25,I Get The Bag,11
Post Malone,2018-01-20,26,I Fall Apart,16
Maroon 5,2018-01-20,27,What Lovers Do,9
Khalid,2018-01-20,28,Young Dumb & Broke,22
A$AP Ferg,2018-01-20,29,Plain Jane,26
Imagine Dragons,2018-01-20,30,Believer,4
Miguel,2018-01-20,31,Sky Walker,31
Eminem,2018-01-20,32,River,11
Lil Uzi Vert,2018-01-20,33,The Way Life Goes,24
Luis Fonsi,2018-01-20,34,Despacito,1
J. Balvin,2018-01-20,35,Mi Gente,3
Taylor Swift,2018-01-20,36,End Game,36
21 Savage,2018-01-20,37,Bank Account,12
Bruno Mars,2018-01-20,38,That's What I Like,1
Thomas Rhett,2018-01-20,39,Marry Me,39
Hailee Steinfeld,2018-01-20,40,Let Me Go,40
Charlie Puth,2018-01-20,41,Attention,5
SZA,2018-01-20,42,The Weekend,29
Kendrick Lamar,2018-01-20,43,All The Stars,43
Logic,2018-01-20,44,1-800-273-8255,3
Kodak Black,2018-01-20,45,Roll In Peace,45
Marshmello,2018-01-20,46,Silence,30
Max,2018-01-20,47,Lights Down Low,47
Offset,2018-01-20,48,Ric Flair Drip,44
French Montana,2018-01-20,49,Unforgettable,3
N*E*R*D,2018-01-20,50,Lemon,46
Brett Young,2018-01-20,51,Like I Loved You,46
Russell Dickerson,2018-01-20,52,Yours,52
Chris Brown,2018-01-20,53,Pills And Automobiles,46
Macklemore,2018-01-20,54,Good Old Days,54
Demi Lovato,2018-01-20,55,Tell Me You Love Me,53
Maren Morris,2018-01-20,56,I Could Use A Love Song,56
Eric Church,2018-01-20,57,Round Here Buzz,57
Kodak Black,2018-01-20,58,Codeine Dreaming,52
Ozuna X Cardi B,2018-01-20,59,La Modelo,59
Luis Fonsi,2018-01-20,60,Échame La Culpa,47
Lanco,2018-01-20,61,Greatest Love Story,45
Ybn Nahmir,2018-01-20,62,Rubbin Off The Paint,46
Chris Young,2018-01-20,63,Losing Sleep,63
Keala Settle,2018-01-20,64,This Is Me,64
Camila Cabello,2018-01-20,65,Never Be The Same,61
Blake Shelton,2018-01-20,66,I'll Name The Dogs,56
Post Malone,2018-01-20,67,Candy Paint,58
Walker Hayes,2018-01-20,68,You Broke Up With Me,67
Old Dominion,2018-01-20,69,Written In The Sand,69
Kane Brown,2018-01-20,70,Heaven,70
Famous Dex,2018-01-20,71,Pick It Up,71
Migos,2018-01-20,72,Stir Fry,72
6ix9ine,2018-01-20,73,Kooda,50
BTS,2018-01-20,74,Mic Drop,28
YoungBoy Never Broke Again,2018-01-20,75,No Smoke,73
Lil Xan,2018-01-20,76,Betrayed,67
Scotty McCreery,2018-01-20,77,Five More Minutes,77
Zac Efron,2018-01-20,78,Rewrite The Stars,78
Quavo,2018-01-20,79,Ice Tray,74
Taylor Swift,2018-01-20,80,...Ready For It?,4
Devin Dawson,2018-01-20,81,All On Me,81
Liam Payne,2018-01-20,82,For You,82
Kelsea Ballerini,2018-01-20,83,Legends,79
Walk The Moon,2018-01-20,84,One Foot,80
Lil Skies,2018-01-20,85,Nowadays,85
Sofi Tukker,2018-01-20,86,Best Friend,86
Lil Baby,2018-01-20,87,My Dawg,71
Hugh Jackman,2018-01-20,88,The Greatest Show,88
Farruko,2018-01-20,89,Krippy Kush,75
Maluma,2018-01-20,90,Corazón,90
Chris Stapleton,2018-01-20,91,Broken Halos,90
Clean Bandit,2018-01-20,92,I Miss You,92
Niall Horan,2018-01-20,93,Too Much To Ask,66
Becky G,2018-01-20,94,Mayores,74
P!nk,2018-01-20,95,Beautiful Trauma,95
Keith Urban,2018-01-20,96,Female,69
Machine Gun Kelly,2018-01-20,97,Home,90
Lil Skies,2018-01-20,98,Red Roses,98
Loren Allred,2018-01-20,99,Never Enough,88
Yo Gotti,2018-01-20,100,Juice,90
Ed Sheeran,2018-01-13,1,Perfect,1
Camila Cabello,2018-01-13,2,Havana,2
Post Malone,2018-01-13,3,Rockstar,1
Imagine Dragons,2018-01-13,4,Thunder,4
G-Eazy,2018-01-13,5,No Limit,5
Halsey,2018-01-13,6,Bad At Love,6
Sam Smith,2018-01-13,7,Too Good At Goodbyes,4
Migos,2018-01-13,8,Motor Sport,6
Lil Pump,2018-01-13,9,Gucci Gang,3
Cardi B,2018-01-13,10,Bodak Yellow (Money Moves),1
Dua Lipa,2018-01-13,11,New Rules,11
Portugal. The Man,2018-01-13,12,Feel It Still,4
Ed Sheeran,2018-01-13,13,Shape Of You,1
Kendrick Lamar,2018-01-13,14,Love.,14
Demi Lovato,2018-01-13,15,Sorry Not Sorry,6
Imagine Dragons,2018-01-13,16,Believer,4
G-Eazy,2018-01-13,17,Him & I,15
NF,2018-01-13,18,Let You Down,16
Cardi B,2018-01-13,19,Bartier Cardi,19
6ix9ine,2018-01-13,20,Gummo,12
Maroon 5,2018-01-13,21,What Lovers Do,9
Khalid,2018-01-13,22,Young Dumb & Broke,22
Post Malone,2018-01-13,23,I Fall Apart,16
Bebe Rexha,2018-01-13,24,Meant To Be,24
Luis Fonsi,2018-01-13,25,Despacito,1
Gucci Mane,2018-01-13,26,I Get The Bag,11
Charlie Puth,2018-01-13,27,How Long,26
Selena Gomez,2018-01-13,28,Wolves,20
21 Savage,2018-01-13,29,Bank Account,12
J. Balvin,2018-01-13,30,Mi Gente,3
A$AP Ferg,2018-01-13,31,Plain Jane,26
Bruno Mars,2018-01-13,32,That's What I Like,1
Logic,2018-01-13,33,1-800-273-8255,3
Charlie Puth,2018-01-13,34,Attention,5
Bruno Mars,2018-01-13,35,Finesse,35
Lil Uzi Vert,2018-01-13,36,The Way Life Goes,24
SZA,2018-01-13,37,The Weekend,29
Miguel,2018-01-13,38,Sky Walker,35
Taylor Swift,2018-01-13,39,End Game,39
Hailee Steinfeld,2018-01-13,40,Let Me Go,40
Marshmello,2018-01-13,41,Silence,30
French Montana,2018-01-13,42,Unforgettable,3
P!nk,2018-01-13,43,What About Us,13
Thomas Rhett,2018-01-13,44,Marry Me,44
Eminem,2018-01-13,45,River,11
Brett Young,2018-01-13,46,Like I Loved You,46
Kodak Black,2018-01-13,47,Roll In Peace,47
N*E*R*D,2018-01-13,48,Lemon,46
Offset,2018-01-13,49,Ric Flair Drip,44
Max,2018-01-13,50,Lights Down Low,50
Chris Brown,2018-01-13,51,Pills And Automobiles,46
Russell Dickerson,2018-01-13,52,Yours,52
Lanco,2018-01-13,53,Greatest Love Story,45
Macklemore,2018-01-13,54,Good Old Days,54
Taylor Swift,2018-01-13,55,Look What You Made Me Do,1
Blake Shelton,2018-01-13,56,I'll Name The Dogs,56
Eric Church,2018-01-13,57,Round Here Buzz,57
Taylor Swift,2018-01-13,58,...Ready For It?,4
Post Malone,2018-01-13,59,Candy Paint,58
Ybn Nahmir,2018-01-13,60,Rubbin Off The Paint,46
Ozuna X Cardi B,2018-01-13,61,La Modelo,61
Maren Morris,2018-01-13,62,I Could Use A Love Song,62
Chris Young,2018-01-13,63,Losing Sleep,63
Luis Fonsi,2018-01-13,64,Échame La Culpa,47
Kodak Black,2018-01-13,65,Codeine Dreaming,52
BTS,2018-01-13,66,Mic Drop,28
Walker Hayes,2018-01-13,67,You Broke Up With Me,67
6ix9ine,2018-01-13,68,Kooda,50
Luke Bryan,2018-01-13,69,Light It Up,57
Old Dominion,2018-01-13,70,Written In The Sand,70
Camila Cabello,2018-01-13,71,Never Be The Same,61
Demi Lovato,2018-01-13,72,Tell Me You Love Me,53
YoungBoy Never Broke Again,2018-01-13,73,No Smoke,73
Quavo,2018-01-13,74,Ice Tray,74
Farruko,2018-01-13,75,Krippy Kush,75
Lil Xan,2018-01-13,76,Betrayed,67
Famous Dex,2018-01-13,77,Pick It Up,73
Scotty McCreery,2018-01-13,78,Five More Minutes,78
Kelsea Ballerini,2018-01-13,79,Legends,79
Walk The Moon,2018-01-13,80,One Foot,80
Becky G,2018-01-13,81,Mayores,74
Kane Brown,2018-01-13,82,Heaven,72
Keala Settle,2018-01-13,83,This Is Me,83
Lil Baby,2018-01-13,84,My Dawg,71
Zac Efron,2018-01-13,85,Rewrite The Stars,85
Niall Horan,2018-01-13,86,Too Much To Ask,66
Devin Dawson,2018-01-13,87,All On Me,87
Loren Allred,2018-01-13,88,Never Enough,88
Migos,2018-01-13,89,Stir Fry,89
Yo Gotti,2018-01-13,90,Juice,90
Chris Stapleton,2018-01-13,91,Broken Halos,90
Maluma,2018-01-13,92,Corazón,92
Keith Urban,2018-01-13,93,Female,69
Zayn,2018-01-13,94,Dusk Till Dawn,44
Hugh Jackman,2018-01-13,95,The Greatest Show,95
Tank,2018-01-13,96,When We,86
NAV,2018-01-13,97,Wanted You,64
Xxxtentacion,2018-01-13,98,Fuck Love,41
Machine Gun Kelly,2018-01-13,99,Home,90
Sofi Tukker,2018-01-13,100,Best Friend,100
Ed Sheeran,2018-01-06,1,Perfect,1
Post Malone,2018-01-06,2,Rockstar,1
Camila Cabello,2018-01-06,3,Havana,2
Lil Pump,2018-01-06,4,Gucci Gang,3
G-Eazy,2018-01-06,5,No Limit,5
Imagine Dragons,2018-01-06,6,Thunder,4
Migos,2018-01-06,7,Motor Sport,6
Sam Smith,2018-01-06,8,Too Good At Goodbyes,4
Mariah Carey,2018-01-06,9,All I Want For Christmas Is You ,9
Halsey,2018-01-06,10,Bad At Love,8
Eminem,2018-01-06,11,River,11
Cardi B,2018-01-06,12,Bodak Yellow (Money Moves),1
Dua Lipa,2018-01-06,13,New Rules,13
6ix9ine,2018-01-06,14,Gummo,12
G-Eazy,2018-01-06,15,Him & I,15
Post Malone,2018-01-06,16,I Fall Apart,16
Maroon 5,2018-01-06,17,What Lovers Do,9
NF,2018-01-06,18,Let You Down,16
Gucci Mane,2018-01-06,19,I Get The Bag,11
Portugal. The Man,2018-01-06,20,Feel It Still,4
Demi Lovato,2018-01-06,21,Sorry Not Sorry,6
Kendrick Lamar,2018-01-06,22,Love.,18
Selena Gomez,2018-01-06,23,Wolves,20
Ed Sheeran,2018-01-06,24,Shape Of You,1
J. Balvin,2018-01-06,25,Mi Gente,3
A$AP Ferg,2018-01-06,26,Plain Jane,26
Lil Uzi Vert,2018-01-06,27,The Way Life Goes,24
Bebe Rexha,2018-01-06,28,Meant To Be,28
SZA,2018-01-06,29,The Weekend,29
Brenda Lee,2018-01-06,30,Rockin' Around The Christmas Tree,27
Charlie Puth,2018-01-06,31,How Long,26
Andy Williams,2018-01-06,32,It's The Most Wonderful Time Of The Year,32
Khalid,2018-01-06,33,Young Dumb & Broke,22
Logic,2018-01-06,34,1-800-273-8255,3
21 Savage,2018-01-06,35,Bank Account,12
Luis Fonsi,2018-01-06,36,Despacito,1
Nat King Cole,2018-01-06,37,The Christmas Song (a merry christmas to you),37
Burl Ives,2018-01-06,38,A Holly Jolly Christmas,38
Marshmello,2018-01-06,39,Silence,30
Imagine Dragons,2018-01-06,40,Believer,4
Miguel,2018-01-06,41,Sky Walker,35
Taylor Swift,2018-01-06,42,End Game,39
Wham!,2018-01-06,43,Last Christmas,41
Charlie Puth,2018-01-06,44,Attention,5
Offset,2018-01-06,45,Ric Flair Drip,44
N*E*R*D,2018-01-06,46,Lemon,46
French Montana,2018-01-06,47,Unforgettable,3
Bruno Mars,2018-01-06,48,That's What I Like,1
Jose Feliciano,2018-01-06,49,Feliz Navidad,44
Bobby Helms,2018-01-06,50,Jingle Bell Rock,29
Kodak Black,2018-01-06,51,Roll In Peace,51
Hailee Steinfeld,2018-01-06,52,Let Me Go,52
Chris Brown,2018-01-06,53,Pills And Automobiles,46
6ix9ine,2018-01-06,54,Kooda,50
Ybn Nahmir,2018-01-06,55,Rubbin Off The Paint,46
Brett Young,2018-01-06,56,Like I Loved You,54
Max,2018-01-06,57,Lights Down Low,57
Post Malone,2018-01-06,58,Candy Paint,58
Taylor Swift,2018-01-06,59,...Ready For It?,4
Lanco,2018-01-06,60,Greatest Love Story,45
Macklemore,2018-01-06,61,Good Old Days,61
P!nk,2018-01-06,62,What About Us,13
Thomas Rhett,2018-01-06,63,Marry Me,63
Kodak Black,2018-01-06,64,Codeine Dreaming,52
Blake Shelton,2018-01-06,65,I'll Name The Dogs,58
Russell Dickerson,2018-01-06,66,Yours,66
Addison Agen,2018-01-06,67,Tennessee Rain,67
Tay-K,2018-01-06,68,The Race,44
Chloe Kohanski,2018-01-06,69,Wish I Didn't Love You,69
Eric Church,2018-01-06,70,Round Here Buzz,68
Lil Baby,2018-01-06,71,My Dawg,71
Luke Bryan,2018-01-06,72,Light It Up,57
Demi Lovato,2018-01-06,73,Tell Me You Love Me,53
Famous Dex,2018-01-06,74,Pick It Up,73
Luis Fonsi,2018-01-06,75,Échame La Culpa,47
Taylor Swift,2018-01-06,76,Look What You Made Me Do,1
Lil Xan,2018-01-06,77,Betrayed,67
Chris Young,2018-01-06,78,Losing Sleep,63
BTS,2018-01-06,79,Mic Drop,28
YoungBoy Never Broke Again,2018-01-06,80,No Smoke,80
Maren Morris,2018-01-06,81,I Could Use A Love Song,75
Quavo,2018-01-06,82,Ice Tray,82
Walker Hayes,2018-01-06,83,You Broke Up With Me,83
Red Marlow,2018-01-06,84,I Pray,84
NAV,2018-01-06,85,Wanted You,64
Becky G,2018-01-06,86,Mayores,74
Eminem,2018-01-06,87,Walk On Water,14
Zayn,2018-01-06,88,Dusk Till Dawn,44
Old Dominion,2018-01-06,89,Written In The Sand,88
Machine Gun Kelly,2018-01-06,90,Home,90
Xxxtentacion,2018-01-06,91,Fuck Love,41
Eminem,2018-01-06,92,Believe,92
Yo Gotti,2018-01-06,93,Juice,93
Trippie Redd,2018-01-06,94,Dark Knight Dummo,72
Tank,2018-01-06,95,When We,86
Scotty McCreery,2018-01-06,96,Five More Minutes,95
Niall Horan,2018-01-06,97,Too Much To Ask,66
Camila Cabello,2018-01-06,98,Never Be The Same,61
Devin Dawson,2018-01-06,99,All On Me,91
Kelsea Ballerini,2018-01-06,100,Legends,98
Ed Sheeran,2017-12-30,1,Perfect,1
Post Malone,2017-12-30,2,Rockstar,1
Camila Cabello,2017-12-30,3,Havana,2
Lil Pump,2017-12-30,4,Gucci Gang,3
Imagine Dragons,2017-12-30,5,Thunder,4
Migos,2017-12-30,6,Motor Sport,6
Sam Smith,2017-12-30,7,Too Good At Goodbyes,4
Halsey,2017-12-30,8,Bad At Love,8
Mariah Carey,2017-12-30,9,All I Want For Christmas Is You ,9
